cname,bmr_dem,ht_colonial,nunn_desert,nunn_dist_coast,nunn_tropical,p_durable,p_polity2,pwt_hci,pwt_pop,top_top10_income_share,undp_hdi,van_index,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_birth,wdi_bribfirm,wdi_broadb,wdi_busden,wdi_co2,wdi_death,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_firftopm,wdi_firgifttax,wdi_forest,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpcappppcon2017,wdi_gdpind,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_gini,wdi_homicides,wdi_idpdis,wdi_idpvc,wdi_idpvp,wdi_infpay,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_litrad,wdi_litradf,wdi_litradm,wdi_litry,wdi_migration,wdi_nerp,wdi_ners,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_smokf,wdi_smokm,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_ci,wef_elec,wef_gci,wef_mobile,wef_oc,wef_pr,wef_qoi,wef_wlf,who_halet,who_sanittot,whr_hap,wjp_abs_cor,wjp_civ_just,wjp_cj_cor,wjp_crim_jus,wjp_crsys_cor,wjp_exec_br,wjp_gov_pow,wjp_jud_br,wjp_leg_br,wjp_ord_secur,wjp_pol_mil,wvs_confaf,wvs_confch,wvs_confcs,wvs_confgov,wvs_confjs,wvs_conflu,wvs_confpar,wvs_confpol,wvs_confpp,wvs_confpr,wvs_conftv,wvs_demimp,wvs_democ,wvs_godbel,wvs_hap,wvs_imprel,wvs_pmi12,wvs_psarmy,wvs_psdem,wvs_psexp,wvs_pssl,wvs_relacc,wvs_satfin,wvs_subh,wvs_trust
Bahamas (the),1,5,0,0.00293297698987,100,,,,0.3894819915294650,0.53850001,0.815,21.01038551330570,,,,,,,,1.1062059,0.40564418,0.83023745,0.023263842,100,100,100,0.8821882009506230,39.75327301025390,0.7992007732391360,10010,,12000000,11.48999977111820,,20.41961097717290,,6.042251586914060,8.076000213623050,83.97289276123050,20.34296989440920,21.90402984619140,2.948770046234130,3.262124061584470,1.504552006721500,4.887602806091310,11.56929969787600,3.239842891693120,19.27367973327640,85.16857147216800,95.25666046142580,75.83969116210940,2.866807222366330,12.18192577362060,,,,,4.455331802368160,0.6134080290794370,1.394000053405760,,,50.93506622314450,0.8273019790649410,22657.03515625,25780.4140625,11.96256160736080,,39.73947906494140,,,,17.95943832397460,18000,,,,92.47602081298830,47.95354461669920,72.677001953125,76.26999664306640,69.10199737548830,,,,,0,74.2271728515625,62.49580001831060,406471,20.16648101806640,71.55458831787110,8.278932571411130,40.60649490356450,16.7549991607666,83.24500274658200,15,534,15.01315975189210,2.400000095367430,18.79999923706060,19.05009841918950,22.38776588439940,59.03676223754880,12.69699954986570,12.86699962615970,13.02400016784670,34.03499984741210,29.89800071716310,27.25600051879880,12.82051277160650,,,,,,,,,64.40000152587890,,,0.6294753551483150,0.574104368686676,0.6563839316368100,0.6139392256736760,0.7759890556335450,0.5351924300193790,0.6054472923278810,0.7894538044929500,0.4105586409568790,0.7477067708969120,0.7826964259147640,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,0,5,0,0.0019399688406995,0,6,-10,2.229507,1.641172051429750,0.55720001,0.87699997,1.049999952316280,0.0670000016689301,0.1140000000596050,0.5230000019073490,0.0520000010728836,0.5210000276565550,0.0350000001490116,0.1190000027418140,-0.09359394,0.39076814,-0.61010927,0.45539936,100,100,100,2.28538990020752,30.71222114562990,2.675159215927120,785,,27000000,12.62100028991700,,10.22106075286870,3.11021614074707,21.97690773010250,2.239000082015990,,37.17092895507810,26.11786079406740,1.586652994155880,0.9894255995750430,0.0458601005375385,1.233329057693480,34.90000915527340,12.42689037323000,40.70893096923830,64.11068725585940,87.52664947509770,58.05759048461910,2.552374601364140,9.366903305053710,,,,4.045649528503420,2.950114488601690,-0.5922659635543820,1.832000017166140,,,0.8917197585105900,0.3137919008731840,22579.361328125,47994.4140625,39.87192535400390,98.00469207763670,52.60303115844730,101.0210800170900,56.63399887084960,,0,,,,,99.67102813720700,21.19013404846190,79.17400360107420,80.43299865722660,78.16500091552730,,,,,-48716,96.71488952636720,90.19345855712890,1477469,20.29897117614750,76.50390625,3.197122812271120,1882.126098632810,10.49400043487550,89.50599670410160,256,534,2.575956106185910,4.5,25.29999923706060,,18.55240249633790,140.218017578125,4.691999912261960,1.674000024795530,0.8629999756813050,16.24900054931640,7.77400016784668,4.406000137329100,15,38.72363662719730,100,65.37886810302730,133.3409423828130,6.566951274871830,5.706088066101070,62.14667510986330,0.4312085509300230,65.90000152587890,92,6.173175811767580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,0,5,0,0.0710571864392212,75.03817542532650,0,-6,2.1017904,163.0461578369140,0.42399999,0.65499997,6.064799785614010,0.101000003516674,0.1000000014901160,0.6809999942779540,0.0970000028610229,2.476000070571900,0.1220000013709070,0.2540000081062320,-1.0036772,-0.77972573,-0.91580778,-0.56792897,96.19999694824220,95.21196746826170,97.80000305175780,0.3199886679649350,48.40129089355470,61.45809173583980,130170,,59000000,18.05299949646000,23,6.0045166015625,0.0412862300872803,0.5106475353240970,5.815999984741210,,23.90352058410650,93.89962768554690,5.211599826812740,37.87102127075200,56.72394943237310,29.30038070678710,21.2490291595459,17.80485916137700,22.81476020812990,40.87995910644530,25.47118949890140,47.88486099243160,1.765280604362490,10.38743782043460,,,,1.244689464569090,0.4079441428184510,0.0012857912806794,2.003000020980840,3.599999904632570,19.29999923706060,14.46877193450930,11.99968719482420,1593.347412109380,5591.37353515625,32.91156387329100,118.4292373657230,45.59895324707030,69.01357269287110,22.53885459899900,31.79999923706060,2.339874982833860,4443000,230,427000,30.70000076293950,32.86999893188480,32.03825759887700,71.96800231933590,73.95700073242190,70.18699645996090,74.90889739990230,72.00478363037110,77.81671142578130,94.46177673339840,-61154,,66.5496826171875,167420944,26.982177734375,67.38485717773440,5.632962703704830,1286.171508789060,61.82300186157230,38.17699813842770,866534,18948,60.015869140625,17.10000038146970,52.20000076293950,7.001536846160890,0.8302712440490720,26.27144813537600,7.532999992370610,5.209000110626220,4.11299991607666,19.02199935913090,14.38300037384030,12.13799953460690,20.91690635681150,30.67027282714840,86.53064727783200,52.12298965454100,97.28118896484380,3.976465225219730,3.957263708114620,42.0555305480957,0.3166690766811370,64.30000305175780,29,5.27998685836792,0.3621412217617040,0.3827503025531770,0.3571992218494420,0.3332691490650180,0.3508292138576510,0.4099280536174770,0.3972226977348330,0.3542218208312990,0.3815465271472930,0.6266984343528750,0.3028684556484220,3.3389122,3.9275,2.884305,3.1095197,3.0101266,2.7113044,3.0077188,2.4308467,2.3617747,2.8926175,3.0016766,8.1125002,7.2341666,0.99833333,3.165,3.9323308,2.0116668,2.1306765,3.3854547,2.5185184,1.7384325,3.80602,6.9941669,3.7149999,0.1292744
Armenia,1,0,0,0.3483785885333520,0,20,7,3.1359947,2.957731008529660,0.396,0.75700003,26.27375984191900,0.625,0.6449999809265140,0.8939999938011170,0.5870000123977660,2.163000106811520,0.5149999856948850,0.7860000133514400,-0.0034387,-0.30461654,-0.77164227,-0.12585226,100,100,100,3.392064094543460,48.70159530639650,15.59536361694340,28470,,32000000,12.45499992370610,1.399999976158140,15.34095287323000,2.855459690093990,2.404683828353880,12.79199981689450,63.40121459960940,2.484100103378300,2.793279886245730,1.521911978721620,30.80130958557130,33.93268966674810,27.08581924438480,17.14296913146970,10.31672954559330,25.24254035949710,52.05572128295900,55.75057983398440,47.67164993286130,2.705559968948360,9.572380065917970,19.37351036071780,46.8731803894043,12.9924201965332,4.9825439453125,0.4634088575840000,-0.2157848328351970,1.575000047683720,19.10000038146970,0.1000000014901160,11.53740787506100,11.34980487823490,4256.13134765625,13357.697265625,26.81729507446290,96.62056732177730,46.55170822143560,94.89111328125,53.30612945556640,25.10000038146970,1.853430390357970,,800,800,1.100000023841860,76.50769805908200,52.73569869995120,72.17299652099610,76.99600219726560,67.05100250244140,99.78861236572270,99.7445068359375,99.84332275390630,99.87381744384770,-12825,90.72273254394530,,2805608,20.34332275390630,67.248779296875,12.40789699554440,98.54611968994140,36.6870002746582,63.3129997253418,107910,10334,31.49630928039550,1.5,49.40000152587890,21.86042022705080,15.23872852325440,69.48880767822270,9.633000373840330,12.18000030517580,15.02200031280520,21.98600006103520,23.76000022888180,25.28000068664550,23.48484802246090,39.39242172241210,96.30266571044920,61.27687454223630,121.2590179443360,5.592898845672610,4.824734687805180,48.5758171081543,0.776951789855957,67.09999847412110,11,5.300568580627440,,,,,,,,,,,,3.0432227,3.0735271,2.2454221,2.0808516,1.9217333,1.661916,1.7409531,2.3059814,1.5577898,1.5970099,1.7470086,8.9014044,5.0577526,0.94651043,3.3504028,3.5806696,1.2849692,2.4200385,3.2134087,2.5686698,3.1225584,3.3453891,5.4197607,3.3837955,0.085125856
Barbados,1,5,0,0.0021442063011119,100,,,2.8460724,0.2870250046253200,,0.78799999,14.62017726898190,0.6909999847412110,0.6639999747276310,0.9020000100135800,0.6850000023841860,3.515000104904180,0.3519999980926510,0.7990000247955320,1.1940669,0.44402227,1.1205775,0.29667634,100,100,100,0.7132056951522830,48.21289825439450,16.2790699005127,430,,,10.85900020599370,,45.60142135620120,4.884707450866700,3.904871225357060,8.972999572753910,,13.40297031402590,7.240059852600100,0.5275936126708980,2.818063020706180,1.124423980712890,4.552168846130370,16.64022064208980,8.97813892364502,24.48537063598630,80.54091644287110,89.89743804931640,70.96085357666020,4.202179908752440,16.14246940612790,,,28.54072952270510,,5.610257148742680,0.1605376899242400,1.628000020980840,,,14.65116310119630,1.488719582557680,14855.689453125,13805.77734375,12.81518936157230,99.529296875,84.23703002929690,104.7150115966800,,,14.60670566558840,380,,,,82.45844268798830,49.83168411254880,77.39299774169920,79.20999908447270,75.41799926757810,,,,,0,96.69287109375,93.63078308105470,280693,17.37325096130370,67.47051239013670,15.1562385559082,652.7744140625,68.80899810791020,31.19099998474120,,230,19.36783981323240,1.899999976158140,15,,45.60142135620120,66.53752136230470,8.73799991607666,10.10499954223630,11.46300029754640,24.88699913024900,29.5620002746582,33.61199951171880,20,39.05934143066410,93.15995788574220,58.90455627441410,122.5728378295900,4.729166507720950,4.510638236999510,32.81769561767580,1.01752495765686,67,,,0.6960329413414000,0.6432780623435970,0.7921048402786260,0.5743472576141360,0.7698339819908140,0.6278706192970280,0.6276760697364810,0.8883070945739750,0.4500871300697330,0.7857605814933780,0.8178668618202210,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,1,0,0,0.1132828478038310,0,74,8,3.149034,11.53932762146000,0.31940001,0.92799997,47.71900177001950,0.8199999928474430,0.8259999752044680,0.9480000138282780,0.8180000185966490,3.943000078201290,0.6330000162124630,0.8899999856948850,1.4459563,1.078783,0.52102304,1.3280041,100,100,100,0.4644692540168760,56.25271987915040,28.56263542175290,30280,27000000,90000000,9.899999618530270,4.300000190734860,40.94729614257810,4.667686939239500,7.398130893707280,11,119.4802932739260,54.22161865234380,58.67617034912110,3.82582688331604,0.9285538196563720,0.65311598777771,1.171306014060970,20.40908050537110,8.351303100585940,31.03598976135250,78.66236114501950,90.99558258056640,67.79270172119140,6.812329769134520,11.14893627166750,,,,1.014513492584230,-4.635556221008300,-3.595382690429690,1.549999952316280,17.89999961853030,0.2000000029802320,22.76420021057130,0.7507382035255430,40620.10546875,48988.234375,19.48289680480960,102.0642700195310,112.4309005737310,151.7275085449220,79.49960327148440,26,1.076526403427120,16000,,,0.8999999761581420,91.52641296386720,46.74896621704100,80.69512176513670,83,78.5,,,,,53428,98.76481628417970,94.94690704345700,11538604,16.79349708557130,63.99888229370120,19.20761871337890,381.0635375976560,1.921000003814700,98.07900238037110,64973,28,14.73048973083500,21,25.79999923706060,22.05599403381350,31.44145774841310,157.1803436279300,5.353000164031980,5.550000190734860,5.723000049591060,15.12100028991700,15.32900047302250,15.50599956512450,41.33333206176760,71.42161560058590,99.89669799804690,76.38011932373050,103.4388275146480,5.702765941619870,5.71366548538208,75.59642028808590,0.8923976421356200,70.59999847412110,94,6.838760852813720,0.8006414175033570,0.758786141872406,0.8329392075538640,0.7069169282913210,0.8283699750900270,0.7709439992904660,0.8257454037666320,0.9430272579193120,0.5974407196044920,0.8095049858093260,0.891153872013092,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,0,5,0,0.3886737012766580,0,10,7,,0.7630919814109800,0.42140001,0.66799998,3.095099925994870,0.5139999985694890,0.5070000290870670,0.7870000004768370,0.5099999904632570,3.51200008392334,0.367000013589859,0.5929999947547910,1.6182365,0.30044827,1.0134114,0.57925153,100,100,100,,41.96146011352540,2.464604139328000,38140,,4000000,12.64999961853030,,0.4128123223781590,0.0913169234991074,1.340054273605350,6.545000076293950,117.3297576904300,3.653160095214840,10.27013969421390,0.0973261967301369,56.46910858154300,63.94623947143560,51.5161018371582,9.900592803955080,9.877723693847660,9.915301322937010,33.63029098510740,26.17604064941410,38.56859970092770,5.980710506439210,18.54933547973630,,,,,-0.1198597252368930,0,1.432999968528750,,,71.44939422607420,19.15168952941900,2878.435791015630,10547.0517578125,34.71450042724610,103.8008346557620,32.69646072387700,90.80358123779300,16.85028457641600,28.5,2.459527730941770,120,,,,79.86985015869140,40.32740783691410,71.60900115966800,73.53600311279300,69.96499633789060,72.09999847412110,63.90000152587890,79.19999694824220,98,291,88.02597045898440,70.19892883300780,772506,23.52628898620610,70.441650390625,6.03205680847168,20.25448417663570,57.68399810791020,42.31600189208980,,6741,73.52552032470700,,,12.98424339294430,2.975640296936040,75.92107391357420,6.164000034332280,5.03000020980835,4.263999938964840,23.70100021362310,21.21599960327150,18.85400009155270,14.89361667633060,,,,,,,,,63.40000152587890,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia (Plurinational State of),1,2,0,0.6550144971117910,64.87835699245790,33,7,2.9660437,11.51309967041020,0.53850001,0.69400001,19.91760063171390,0.210999995470047,0.2140000015497210,0.7710000276565550,0.2339999973773960,3.155999898910520,0.2619999945163730,0.3319999873638150,-0.84405077,-0.7258541,-0.45347887,-1.2192155,97.22181701660160,90.902587890625,99.91422271728520,1.244440793991090,57.18437194824220,4.390911102294920,1083300,,26000000,22.05599975585940,9.100000381469730,7.807518005371090,0.5126408934593200,1.539464712142940,9.300000190734860,,10.4506196975708,11.19896984100340,3.509483098983770,30.00065040588380,29.33768081665040,30.47652053833010,18.0616397857666,8.918669700622560,24.62429046630860,51.93769836425780,61.74361038208010,44.89918899536130,8.43710994720459,22.21692085266110,,,,1.39422070980072,-3.083516597747800,-0.3033833801746370,2.651000022888180,26.29999923706060,8.699999809265140,46.9249153137207,14.00093078613280,2920.197509765630,7679.93310546875,23.4919319152832,,78.47132873535160,,,43.59999847412110,3.493585348129270,13000,31,31,19.20000076293950,59.94010162353520,42.68323135375980,64.46700286865230,67.84100341796880,61.55899810791020,93.85256195068360,90.50258636474610,97.44428253173830,99.55999755859380,-4666,92.85137176513670,76.55438232421880,11936162,31.40203285217290,63.61955642700200,4.978409290313720,11.01833438873290,29.87700080871580,70.12300109863280,1116,535,67.97319793701170,4.800000190734860,20.5,,5.010672569274900,45.50326156616210,9.836999893188480,7.900000095367430,6.456999778747560,16.07299995422360,15.37600040435790,14.87600040435790,46.15384674072270,27.67788505554200,89.65831756591800,51.80049133300780,100.81640625,4.463794231414800,2.667489767074590,34.39482116699220,0.6178666353225710,63.29999923706060,,5.559258937835690,0.2654199302196500,0.3285497725009920,0.218980684876442,0.22490294277668,0.233663484454155,0.3602011799812320,0.3623294532299040,0.1821908503770830,0.2344105094671250,0.5894461870193480,0.2848771810531620,2.1378284,2.6274319,1.8098522,2.0564833,1.8200101,1.8901044,1.715886,1.8350315,1.600686,2.1502719,2.1829746,8.5130091,6.1156158,0.97766989,3.0887918,3.4035852,2.0737538,1.7285788,3.3728986,2.9568157,2.794723,2.6325212,6.4538388,3.5121007,0.085979484
Bosnia and Herzegovina,1,0,0,0.1168122355944640,0,0,,,3.301000118255620,0.34220001,0.78100002,36.18999862670900,0.3589999973773960,0.3759999871253970,0.8510000109672550,0.3619999885559080,2.61899995803833,0.3240000009536740,0.5360000133514400,-0.64268678,-1.0756791,-0.44748905,-0.31511608,100,100,100,0.8325499892234800,48.51534271240230,19.82421875,51200,,0,8.611000061035160,16,23.21668243408200,1.005604982376100,6.312305927276610,14.0939998626709,45.42163848876950,1.924070000648500,2.963360071182250,5.679894924163820,11.97931957244870,13.95524024963380,10.7506103515625,33.35818862915040,18.82784080505370,42.39373016357420,54.66239929199220,67.2169189453125,46.85551834106450,,,,,,0.8387106657028200,2.140873432159420,0.3588560521602630,1.358999967575070,16.60000038146970,14.39999961853030,42.73261642456060,5.914439678192140,5459.220703125,14587.4814453125,23.77756118774410,88.85446929931640,27.27596092224120,85.29924011230470,40.88134002685550,,1.295802235603330,900,,99000,10.60000038146970,73.21175384521480,39.34056091308590,76.22499847412110,78.41400146484380,74.04000091552730,98.30000305175780,97.09999847412110,99.40000152587890,99.69999694824220,-26857,,,3318407,14.92404079437260,67.33309936523440,17.74286270141600,64.81263732910160,50.97999954223630,49.02000045776370,5232,15578,18.42432975769040,28,42,18.75064468383790,21.30293273925780,82.11126708984380,17.41600036621090,15.26500034332280,13.86999988555910,42.9900016784668,36.89199829101560,32.67900085449220,26.19047546386720,28.35469436645510,97.03485870361330,54.73027801513670,104.1256332397460,4.001317024230960,3.25008487701416,39.82138061523440,0.5771793127059940,67.19999694824220,55,5.515816211700440,0.4362489879131320,0.4809631407260900,0.4735265970230100,0.4791032671928410,0.4820051789283750,0.3604126870632170,0.4499909579753880,0.5681300759315490,0.232865184545517,0.7638774514198300,0.5835880041122440,2.6205606,2.6596785,2.1286123,1.7671524,1.9760482,1.9866638,1.7722574,2.5529242,1.6233397,1.8565569,,8.3526325,3.6571534,0.95975232,3.1397004,3.159107,,2.2157462,3.5167899,3.0382774,2.4069717,,,3.7942224,0.097354174
Botswana,1,5,1.454696371867300,0.7639148402262140,0,52,8,2.9388161,2.303697109222410,0.59259999,0.713,17.34696006774900,0.5059999823570250,0.4440000057220460,0.7549999952316280,0.4930000007152560,2.963000059127810,0.3659999966621400,0.5989999771118160,0.61127949,0.16775125,1.0130904,0.38242394,71.82912445068360,26.24671936035160,90.5587158203125,0.8436833024024960,58.02596664428710,0.4587722420692440,566730,,85000000,24.19499969482420,,3.331838369369510,17.98374557495120,2.263463020324710,6.949999809265140,19.61608123779300,6.938089847564700,4.320479869842530,2.261203050613400,23.44074058532720,16.86857986450200,29.05237007141110,14.33633995056150,7.040383815765380,20.56575965881350,62.22303009033200,76.09130096435550,50.38164901733400,8.05833625793457,21.465087890625,,,,3.334787607192990,0.2125133126974110,-0.4560438096523290,2.835999965667730,,,26.91705131530760,2.208063125610350,5810.75732421875,13545.2177734375,26.69049835205080,93.72295379638670,,70.01838684082030,24.01279067993160,,8.678912162780760,780,,,,72.74801635742190,47.02690505981450,65.64700317382810,68.05100250244140,63.14199829101560,,,,,1816,,,2546402,33.17088317871090,63.28075790405270,3.548359632492070,4.493148326873780,29.12299919128420,70.87699890136720,617,191,28.88253974914550,8.300000190734860,30.39999961853030,22.2746467590332,5.498071193695070,77.66321563720700,22.64699935913090,21.02000045776370,19.57500076293950,44.61899948120120,41.65399932861330,39.33100128173830,10.76923084259030,31.43813514709470,73.99672698974610,55.49481582641600,150.0055847167970,4.500907421112060,4.913811206817630,41.34889984130860,0.7375373840332030,53.90000152587890,,3.471084833145140,0.5906816720962520,0.6082208156585690,0.6810875535011290,0.587501585483551,0.6886765360832210,0.5455551743507390,0.6151487827301030,0.763516902923584,0.3163855075836180,0.7105517387390140,0.7372691035270690,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1,7,0,0.6422285972539080,88.56728695544820,33,8,3.0913732,211.0495300292970,0.59030002,0.75800002,36.84999847412110,0.3849999904632570,0.3310000002384190,0.7400000095367430,0.5230000019073490,2.915999889373780,0.4350000023841860,0.6869999766349790,-0.42893502,-0.4653593,-0.44560724,-0.23170203,99.70271301269530,98.67219543457030,99.85570526123050,0.7571396827697750,43.1137809753418,6.895108222961430,8358140,162000000,140000000,13.07800006866460,,17.04751396179200,2.734032154083250,1.94252336025238,7.420000076293950,98.70988464355470,18.62206077575680,13.78341960906980,4.74946403503418,9.529818534851070,4.519800186157230,13.05389976501470,20.18664932250980,10.6696195602417,26.88100051879880,70.28353118896480,84.81056976318360,60.06510925292970,5.771500110626220,12.27945995330810,,,,1.32666027545929,2.559860467910770,-0.2348916977643970,1.64900004863739,,,59.41747665405270,5.711484909057620,8255.5673828125,14109.763671875,19.50611877441410,105.4981994628910,85.94197082519530,104.1259994506840,54.57279968261720,48.90000152587890,22.38406562805180,358000,21000,21000,,81.34269714355470,42.60528182983400,74.00900268554690,77.375,70.69999694824220,94.69000244140630,94.91999816894530,94.44999694824220,99.23000335693360,56880,96.29924774169920,81.72855377197270,213196304,20.83477020263670,69.87447357177730,9.290755271911620,25.50762557983400,12.92700004577640,87.072998046875,59092,1548,33.7741813659668,9.399999618530270,16.20000076293950,12.71938800811770,14.37821006774900,32.30207824707030,16.57900047302250,13.93000030517580,11.96399974823000,35.63700103759770,30.49799919128420,26.68099975585940,14.61988258361820,48.90555572509770,93.56228637695310,60.92946624755860,98.84349822998050,3.028824806213380,3.933214426040650,45.57728958129880,0.8287497162818910,65.40000152587890,49,6.109717845916750,0.4466880857944490,0.5365278124809270,0.6715587377548220,0.3360841274261480,0.5517547726631170,0.3889166116714480,0.5324238538742070,0.7325074672698980,0.0718805119395256,0.637544572353363,0.593447744846344,2.7027659,2.7491333,2.353323,1.7132248,2.404758,2.0466206,1.5486389,2.4508538,1.4696647,2.1066732,2.0356181,8.1953907,3.6919119,0.97440577,3.1741834,3.2538416,2.1672843,2.303973,3.2109327,3.0380189,2.7788305,1.9427545,6.0555592,3.8138006,0.066479437
Belize,1,5,0,0.0258887415101278,100,,,3.6127696,0.3903529942035680,0.53850001,0.69,20.28202056884770,,,,,,,,-0.19334936,-0.60337579,0.51861215,-0.82540298,96.80762481689450,95.53794097900390,98.296630859375,1.1273512840271,50.56195449829100,4.296361446380620,22810,,,17.88100051879880,,9.11577033996582,2.564955234527590,1.741107702255250,5.24399995803833,,81.78730010986330,68.01629638671880,4.938458919525150,21.43769073486330,7.200706958770750,29.35272026062010,18.21846961975100,12.33421993255620,21.48981094360350,60.34447860717770,80.46507263183590,49.1584587097168,5.152190208435060,18.99353981018070,31.38068008422850,39.95346069335940,9.471480369567870,1.251121401786800,3.663596868515020,0.2128938436508180,1.998999953269960,,,55.98640823364260,8.387004852294920,5040.12255859375,7703.1181640625,16.51137351989750,110.3082885742190,46.58512115478520,85.94647979736330,25.70165061950680,,25.82798385620120,6300,,,,59.50638961791990,37.95397186279300,72.85399627685550,76.62599945068360,69.56400299072270,,,,,0,95.94236755371090,71.14900207519530,394921,28.77642440795900,66.41792297363280,4.80565071105957,17.31350326538090,53.97499847412110,46.02500152587890,29,68,36.35289001464840,1.799999952316280,15.10000038146970,21.16019821166990,4.811100959777830,80.36058044433590,16.01399993896480,10.78800010681150,7.591000080108640,37.23500061035160,24,16.68899917602540,9.677419662475590,,,,,,,,,65.30000305175780,,,0.4341945052146910,0.5125959515571590,0.6023979187011720,0.3619711697101590,0.480510026216507,0.3760471940040590,0.437739759683609,0.601672887802124,0.2342458814382550,0.7003386616706850,0.5248121023178100,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,1,5,0,0.00348413370827,100,14,8,,,,0.565,28.01207542419430,0.367000013589859,0.3479999899864200,0.6060000061988830,0.4670000076293950,2.803999900817870,0.3689999878406530,0.6209999918937680,0.069947504,-0.69208795,0.5624795,-0.037756845,72.89792633056640,71.50897979736330,77.13907623291020,,75.54592132568360,0.8217220306396480,27990,,7000000,30.22299957275390,,0.1446780264377590,,0.3230655491352080,5.081999778747560,11.46390056610110,24.88936996459960,,0.9443740248680120,38.60118103027340,39.09757995605470,38.13537979125980,10.61135959625240,5.654504776000980,15.2625904083252,50.78717041015630,55.24790954589840,46.60147094726560,,,,,,,0.5845829844474790,0.2165568619966510,4.038000106811520,,,90.13825988769530,34.11983871459960,2079.560302734380,2469.17431640625,17.24498748779300,104.3180999755860,93.2664794921875,,,,,320,1000,1000,,35.8814582824707,48.40803527832030,70.19899749755860,71.802001953125,68.79100036621090,,,,,-808,67.47257232666020,,691191,39.57194137573240,56.96519088745120,3.462865829467770,24.69421195983890,75.33000183105470,24.67000007629400,,37,64.39655303955080,19.20000076293950,53.79999923706060,21.05153274536130,1.012746095657350,64.18421936035160,0.8870000243186950,0.8920000195503240,0.8960000276565550,2.094000101089480,1.766000032424930,1.453999996185300,6.382978916168210,,,,,,,,,57.79999923706060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,0,5,0,0.0233554913729467,100,,,2.7982082,0.4332849979400640,0.3664,0.82999998,0,,,,,,,,1.2482255,1.3834904,1.1879984,0.89761662,100,100,100,3.669505834579470,39.09225082397460,0.759013295173645,5270,,0,14.16499996185300,,16.09100723266600,1.001740336418150,21.70581245422360,4.974999904632570,,41.18893051147460,17.28823089599610,2.638474941253660,1.336575984954830,0.6471390128135680,1.810264945030210,23.7150707244873,9.804398536682130,33.27259826660160,74.94786071777340,89.5484619140625,64.91629791259770,,,,,,3.634291887283330,4.710577011108400,,1.796000003814700,,,72.10626220703130,1.21750283241272,30401.84765625,61603.55078125,59.13362884521480,97.53031921386720,63.47784423828130,88.43154907226560,32.69832992553710,,,94,,,,96.06912231445310,41.3681755065918,74.79499816894530,77.03299713134770,72.74900054931640,97.58999633789060,96.86000061035160,98.26000213623050,99.76999664306640,-395,93.146728515625,82.64549255371090,441725,22.63863182067870,71.89484405517580,5.466523170471190,83.81878662109380,21.75,78.25,,,9.076137542724610,2.299999952316280,30,,23.51802635192870,110.2910003662110,8.847999572753910,7.409999847412110,6.394999980926510,33.51200103759770,27.12899971008300,22.99300003051760,9.090909004211430,43.81010055541990,99.06896209716800,62.75931930541990,131.9342193603520,5.527445793151860,4.32094669342041,47.79654312133790,0.8025514483451840,65.59999847412110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
